R1 Temperature,R1 Flow,R1 H2/CH4,R2 Temperature,R2 Flow,R2 H2/CH4,Conversion (%),C2 sel.,Aromatics sel.,Aromatics sel. + Coke sel.,Coke sel.,Acetylene/(Ethane+Ethylene) ratio,C2 Yield,Aromatics Yield,Coke yield,Hydrocarbon yield,Total score (b)-1,Total score (b)-2,Total score (b)-3,Total score (b)-4,Total score (b)-5,Total score (b)-6
-0.2,-0.2,-1,-0.52,-0.083333333,-0.2,12.15074634,48.981029,40.27163473,50.32056989,10.04893516,0.446643691,5.951560589,4.893304183,1.221020621,10.84486477,0,0,0,0,0,0
-0.399,-0.6,-1,-0.852,-0.583333333,-0.2,18.57337221,28.66219424,30.10350417,71.12964884,41.02614467,0.327930387,5.32353602,5.591235878,7.619938553,10.9147719,0,0,0,0,0,0
-0.2,-0.2,-1,-0.12,0.25,0.2,13.48222262,50.49868441,30.79058648,48.97406873,18.18348225,0.820144239,6.808345052,4.151255415,2.451537557,10.95960047,0,0,0,0,0,0
-0.399,-0.6,-1,-0.7688,-0.583333333,-0.2,19.32940942,27.66536446,29.24597007,72.09815214,42.85218207,0.365865298,5.347551564,5.653073294,8.283073718,11.00062486,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.84,-0.75,-0.6,11.19297712,69.11814587,29.16789297,29.16789297,0,0.37054095,7.736378253,3.264755587,0,11.00113384,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.2,0.583333333,0.6,11.08861397,80.74324307,18.55304855,18.55304855,0,0.745637413,8.953306531,2.057275933,0,11.01058246,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.44,-0.75,-0.6,12.07378822,72.34198677,19.21782365,25.32156758,6.103743926,0.592975758,8.734418277,2.320319328,0.736953115,11.05473761,0,0,0,0,0,0
-0.3505,-0.2,-1,0.2,-0.083333333,-0.2,11.58612765,86.96677051,9.108693455,10.61263279,1.503939335,0.958111293,10.07608104,1.055344851,0.174248331,11.1314259,0,0,0,0,0,0
-0.5,-0.6,-1,-0.04,-0.25,0.6,15.21934804,44.61765281,28.52717204,55.12499512,26.59782308,0.642694863,6.790515868,4.341649599,4.048015266,11.13216547,0,0,0,0,0,0
-0.599,-0.6,-1,-0.52,-0.583333333,-0.2,14.95396797,52.7350292,21.848341,46.60266237,24.75432137,0.512410818,7.885979376,3.267193915,3.701753289,11.15317329,0,0,0,0,0,0
-0.2,-0.2,-1,-0.44,-0.083333333,-0.2,12.16938081,51.58809032,40.14310972,47.58970282,7.446593097,0.477989105,6.277951164,4.885167891,0.906204271,11.16311905,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.28,-0.083333333,-0.2,11.34435195,78.09041771,20.4575078,20.4575078,0,0.72188836,8.858851824,2.320771685,0,11.17962351,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.2,-0.25,0.6,11.63018243,91.72354607,4.54872877,6.505601699,1.956872929,0.747754472,10.66761574,0.529025454,0.227587892,11.19664119,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.52,-0.75,-0.6,15.95182526,43.31193827,27.15872547,56.68806172,29.52933625,0.425118844,6.90904471,4.33231243,4.710468119,11.24135714,0,0,0,0,0,0
-0.599,-0.6,-1,-0.28,-0.75,-0.6,15.8821131,45.64588751,25.25198194,53.44865192,28.19666998,0.404304327,7.24953148,4.010548332,4.478227017,11.26007981,0,0,0,0,0,0
-0.399,-0.6,-1,-0.68,-0.583333333,-0.2,19.12859282,29.1626221,29.92461873,70.56895803,40.6443393,0.400164616,5.578399237,5.72415847,7.774690169,11.30255771,0,0,0,0,0,0
-0.399,-0.6,-1,-0.8496,-0.75,-0.6,19.34648636,30.28370322,28.34421646,69.2601248,40.91590834,0.377534034,5.858832513,5.483609971,7.915790626,11.34244248,0,0,0,0,0,0
-0.2,-0.2,-1,-0.44,-0.416666667,-0.6,14.07793589,50.06677946,31.2148137,49.93322054,18.71840684,0.609125584,7.048369115,4.394401461,2.635165315,11.44277058,0,0,0,0,0,0
-0.5,-0.6,-1,-0.28,-0.583333333,-0.2,12.44482858,60.94281345,31.27135385,38.16489122,6.893537368,0.584380687,7.584228666,3.891666382,0.857888909,11.47589505,0,0,0,0,0,0
-0.2,-0.2,-1,-0.04,0.25,0.2,13.97863446,52.30736319,29.80273655,47.10335548,17.30061893,0.888852811,7.311855096,4.166015601,2.41839028,11.4778707,0,0,0,0,0,0
-0.399,-0.6,-1,-0.7576,-0.75,-0.6,20.11726543,29.99700906,27.29547736,69.52312491,42.22764755,0.403093434,6.034577934,5.491103631,8.495047942,11.52568156,0.010369065,0.007850176,0.006315896,0.004540901,0.003360406,0.002667054
-0.2,-0.2,-1,-0.36,-0.083333333,-0.2,12.52363102,53.10160159,38.98016794,45.99562085,7.015452913,0.502085802,6.650248649,4.881732403,0.878589437,11.53198105,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.12,0.583333333,0.6,11.64687686,80.97295988,18.29453279,18.29453279,0,0.804435614,9.430820927,2.130741706,0,11.56156263,0,0,0,0,0,0
-0.399,-0.6,-1,-0.5992,-0.583333333,-0.2,19.36352575,29.61952896,30.09626525,70.09755131,40.00128606,0.42912268,5.735385117,5.827698071,7.745659327,11.56308319,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.36,-0.583333333,-0.2,11.75740354,78.87963967,19.72187828,19.72187828,0,0.568234545,9.274197547,2.318780815,0,11.59297836,0,0,0,0,0,0
-0.5,-0.6,-1,-0.12,-0.416666667,0.2,16.04440087,45.12493645,27.18938931,54.48392268,27.29453337,0.561596475,7.240025696,4.362374615,4.379244349,11.60240031,0,0,0,0,0,0
-0.3505,-0.2,-1,0.28,0.25,0.2,11.93387274,82.15608845,15.20789239,15.95731417,0.749421782,0.979970936,9.804403044,1.814890524,0.089435042,11.61929357,0,0,0,0,0,0
-0.2,-0.2,-1,-0.12,0.583333333,0.6,12.24116701,51.2477176,43.68672585,48.49668308,4.80995723,0.775270718,6.2733187,5.347765072,0.588794898,11.62108377,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.12,-0.583333333,-0.2,12.39732151,83.77297966,10.00694768,14.00797878,4.0010311,0.633895875,10.38560563,1.240593477,0.496020689,11.6261991,0,0,0,0,0,0
-0.3505,-0.2,-1,-0.6,-0.416666667,-0.6,15.14877751,55.91732219,20.99833632,42.37746143,21.37912511,0.674496534,8.470790728,3.18099125,3.238676096,11.65178198,0,0,0,0,0,0
-0.599,-0.6,-1,0.28,-0.25,0.6,12.38534269,83.39543419,11.21799698,15.00132959,3.783332609,0.743855824,10.32881031,1.389387369,0.468578709,11.71819768,0,0,0,0,0,0
-0.399,-0.6,-1,-0.3464,-0.416666667,0.2,16.06653415,38.17530324,34.88927096,61.82469676,26.9354258,0.482513447,6.133448132,5.605496633,4.327589385,11.73894477,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.2,-0.25,0.6,11.984457,73.74854432,24.49965587,25.75492718,1.255271311,0.522356499,8.838362582,2.936150723,0.150437451,11.7745133,0,0,0,0,0,0
-0.399,-0.6,-1,-0.3512,-0.25,0.6,15.84926084,35.40439011,38.96426655,64.59560989,25.63134334,0.488368936,5.611334137,6.17554824,4.062378463,11.78688238,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.12,-0.416666667,0.2,12.68517654,86.78331912,6.297293688,11.24305295,4.945759262,0.681379395,11.00861724,0.798822822,0.627378294,11.80744006,0,0,0,0,0,0
-0.5,-0.6,-1,0.04,-0.25,0.6,16.01995028,47.15415677,26.63264045,52.55611084,25.92347039,0.66718981,7.55407247,4.266535758,4.152927067,11.82060823,0,0,0,0,0,0
-0.399,-0.6,-1,-0.52,-0.583333333,-0.2,19.80288962,30.37998161,29.38799533,69.31139326,39.92339793,0.467278364,6.016114225,5.819672277,7.905986425,11.8357865,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.2,-0.083333333,-0.2,12.04806504,78.12506846,20.37900299,20.37900299,0,0.768500234,9.412559061,2.455275535,0,11.8678346,0,0,0,0,0,0
-0.3505,-0.2,-1,0.44,0.583333333,0.6,12.37269806,80.60361481,15.36172773,18.1258154,2.764087675,1.17468402,9.972841886,1.900660188,0.341992222,11.87350207,0,0,0,0,0,0
-0.2,-0.2,-1,-0.28,-0.083333333,-0.2,13.60923522,51.64299958,35.64398813,47.53486029,11.89087216,0.531159828,7.028217288,4.850874186,1.618256762,11.87909147,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.04,0.583333333,0.6,12.01306846,81.25641056,17.96997698,17.96997698,0,0.854760094,9.761388229,2.158745637,0,11.92013387,0,0,0,0,0,0
-0.399,-0.6,-1,-0.6672,-0.75,-0.6,20.92589475,30.47084087,26.58869586,69.01684656,42.4281507,0.433564776,6.37629609,5.563922511,8.87847016,11.9402186,0.080366944,0.061042021,0.049209237,0.035461182,0.026282642,0.020878569
-0.2,-0.2,-1,0.04,0.25,0.2,14.13774875,55.5544771,29.07062036,43.78135724,14.71073688,0.944904793,7.854152392,4.109931267,2.079767019,11.96408366,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.44,0.583333333,0.6,12.24182994,94.67861704,3.587323137,3.587323137,0,1.175125129,11.59039529,0.439153998,0,12.02954929,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.44,-0.75,-0.6,17.9753583,41.96065466,25.07213286,58.03934535,32.96721249,0.454598637,7.54257802,4.506805715,5.925974567,12.04938374,0,0,0,0,0,0
-0.399,-0.6,-1,-0.2712,-0.25,0.6,16.375037,36.4128707,37.17591799,63.5871293,26.41121131,0.510927575,5.96262105,6.087570326,4.324845624,12.05019138,0,0,0,0,0,0
0.49966667,-0.2,0.818181818,-0.2888,-0.25,0.6,12.09946538,63.73329071,36.26670929,36.26670929,0,0.487666833,7.711387445,4.388077935,0,12.09946538,0,0,0,0,0,0
-0.599,-0.6,-1,0.2,-0.416666667,0.2,13.24270067,80.12743451,11.29519937,17.88267116,6.58747179,0.647796815,10.61103631,1.495789443,0.872359171,12.10682575,0,0,0,0,0,0
-0.399,-0.6,-1,-0.2672,-0.416666667,0.2,16.89459657,38.68343512,33.22840747,61.31656488,28.08815741,0.505987064,6.535410303,5.613805389,4.745380878,12.14921569,0,0,0,0,0,0
-0.2,-0.2,-1,-0.04,0.583333333,0.6,13.07943147,50.94876138,42.31371974,48.58738497,6.273665233,0.840899499,6.66380833,5.534393975,0.820559745,12.1982023,0,0,0,0,0,0
-0.399,-0.6,-1,-0.44,-0.583333333,-0.2,20.24458629,31.52563301,28.7756989,68.13603463,39.36033573,0.507103368,6.382233978,5.825521194,7.968337131,12.20775517,0.028028838,0.02011913,0.015691114,0.010895248,0.007883381,0.006176075
0.4505,0.6,0.818181818,0.12,-0.083333333,-0.2,12.52512706,89.12575715,8.510960579,8.510960579,0,0.969867462,11.16311433,1.066008627,0,12.22912295,0,0,0,0,0,0
-0.2,-0.2,-1,0.2,0.583333333,0.6,14.82762503,57.02905071,25.48889901,42.44152302,16.95262401,1.021717703,8.456053797,3.779398369,2.513671521,12.23545217,0,0,0,0,0,0
-0.599,-0.6,-1,-0.2,-0.75,-0.6,17.99239264,44.20738682,23.89017154,54.87128306,30.98111152,0.417084048,7.953966613,4.298413466,5.574243229,12.25238008,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.12,-0.25,0.6,12.36166662,75.28511831,24.06118898,24.17866333,0.117474346,0.553534761,9.30649534,2.974363967,0.014521787,12.28085931,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.28,0.25,0.2,12.52633959,92.78806099,5.306815268,5.306815268,0,1.060934712,11.62294762,0.664749702,0,12.28769732,0,0,0,0,0,0
-0.5,-0.6,-1,-0.2,-0.583333333,-0.2,13.84940453,61.14643772,27.9110268,37.87050952,9.959482718,0.617059516,8.468417516,3.86551101,1.379329051,12.33392853,0,0,0,0,0,0
-0.599,-0.6,-1,-0.44,-0.583333333,-0.2,15.74204415,56.93082617,21.45240243,42.30399849,20.85159606,0.523876347,8.962075791,3.377046662,3.282467458,12.33912245,0,0,0,0,0,0
-0.2,-0.2,-1,-0.36,-0.416666667,-0.6,15.46763275,49.93500797,29.8671021,50.06499203,20.19788993,0.646897323,7.723763646,4.619733666,3.124135438,12.34349731,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.76,-0.75,-0.6,12.61702208,67.17112804,31.01802603,31.01802603,0,0.400738438,8.474996056,3.913551193,0,12.38854725,0,0,0,0,0,0
-0.399,-0.6,-1,-0.1912,-0.25,0.6,17.1660992,36.96833362,35.20045084,63.03166638,27.83121554,0.538283516,6.346020822,6.04254431,4.777534068,12.38856513,0,0,0,0,0,0
-0.399,-0.6,-1,-0.6096,-0.75,-0.6,20.97955809,32.60920044,26.7933027,66.80122337,40.00792067,0.468484109,6.841266149,5.621116504,8.393484958,12.46238265,0.104958559,0.076345518,0.059991162,0.041997971,0.030545903,0.024001217
-0.2,-0.2,-1,0.04,0.583333333,0.6,13.26430343,53.64079281,40.56649806,45.90721665,5.340718592,0.907178117,7.115077521,5.380863393,0.708409119,12.49594091,0,0,0,0,0,0
0.701,0.6,0.818181818,0.04,0.583333333,0.6,12.61950485,81.61651166,17.59169534,17.59169534,0,0.900621018,10.29959965,2.219984847,0,12.51958449,0,0,0,0,0,0
-0.5,-0.6,-1,-0.04,-0.416666667,0.2,16.50160325,49.08989531,26.82740497,50.41393629,23.58653132,0.595933635,8.10061976,4.42695193,3.892155819,12.52757169,0,0,0,0,0,0
-0.2,-0.2,-1,-0.2,-0.083333333,-0.2,13.79062534,55.50036681,35.42807949,43.58187955,8.153800062,0.547952304,7.653847649,4.885753707,1.124460018,12.53960136,0,0,0,0,0,0
-0.1,-0.2,-1,-0.8344,-0.083333333,-0.2,19.56329967,31.29331639,33.26772189,68.46092017,35.19319828,0.35232338,6.122005262,6.508264127,6.884950843,12.63026939,0,0,0,0,0,0
-0.399,-0.6,-1,-0.36,-0.583333333,-0.2,20.65475201,33.1408496,28.08447793,66.4783129,38.39383497,0.537653756,6.845160299,5.80077927,7.9301514,12.64593957,0.081941667,0.057572392,0.04437528,0.030426271,0.021843401,0.017037372
-0.2,-0.2,-1,0.12,0.25,0.2,14.47246576,59.61885176,27.80016477,39.59567406,11.79550929,0.996622306,8.628317907,4.023369328,1.707101043,12.65168724,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.28,-0.25,0.6,13.51652848,89.00693361,4.686955892,9.362094978,4.675139086,0.789723914,12.03064753,0.633513728,0.631916506,12.66416126,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.28,-0.583333333,-0.2,12.87257637,78.51405699,20.05049902,20.05049902,0,0.597712515,10.10678195,2.581015799,0,12.68779775,0,0,0,0,0,0
0.701,0.6,0.818181818,0.12,0.583333333,0.6,12.81077588,81.76559828,17.39956155,17.39956155,0,0.939229946,10.47480754,2.229018834,0,12.70382638,0,0,0,0,0,0
-0.1,-0.2,-1,-0.768,-0.083333333,-0.2,19.75784718,31.16768305,33.2477181,68.49360698,35.24588888,0.390405536,6.158063187,6.569033333,6.963828862,12.72709652,0,0,0,0,0,0
-0.5,-0.6,-1,0.12,-0.25,0.6,16.12102245,52.24305576,26.83027876,47.30678702,20.47650826,0.69594969,8.422114748,4.325315262,3.301022494,12.74743001,0,0,0,0,0,0
-0.399,-0.6,-1,-0.1112,-0.25,0.6,17.41576589,38.9702429,34.27109564,61.0297571,26.75866146,0.558814328,6.78696627,5.968573785,4.660225835,12.75554005,0,0,0,0,0,0
-0.1,-0.2,-1,-0.6936,-0.083333333,-0.2,19.7837192,31.40714205,33.16133463,68.26803329,35.10669866,0.43202558,6.213500792,6.560545326,6.945410683,12.77404612,0,0,0,0,0,0
-0.399,-0.6,-1,-0.188,-0.416666667,0.2,17.99522365,39.45424875,31.55305826,60.54575124,28.99269298,0.514845227,7.099880302,5.678043402,5.217299944,12.7779237,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.2,0.25,0.2,12.9230091,78.54669404,20.52501156,20.52501156,0,0.643532741,10.15059642,2.652449112,0,12.80304553,0,0,0,0,0,0
0.4505,0.6,0.818181818,-0.12,-0.416666667,-0.6,15.28791721,63.62393355,20.34433193,29.87506874,9.530736814,0.329307619,9.726774287,3.110224622,1.457051154,12.83699891,0,0,0,0,0,0
0.49966667,-0.2,0.818181818,-0.2088,-0.25,0.6,12.86735373,64.80420722,35.19579278,35.19579278,0,0.513964949,8.338586575,4.528767155,0,12.86735373,0,0,0,0,0,0
0.49966667,-0.2,0.818181818,-0.2936,-0.416666667,0.2,12.87365353,66.34001188,33.65998812,33.65998812,0,0.468421067,8.540383281,4.333270249,0,12.87365353,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.04,-0.25,0.6,12.9613499,76.34409411,23.07541652,23.07541652,0,0.572318394,9.895225166,2.990885476,0,12.88611064,0,0,0,0,0,0
-0.3505,-0.2,-1,0.28,-0.083333333,-0.2,13.26346905,88.14177715,9.34420485,9.34420485,0,1.002651049,11.69065733,1.239365718,0,12.93002305,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.12,-0.416666667,0.2,13.16986515,73.00426795,25.26741086,26.21173728,0.944326421,0.506948661,9.614563643,3.327683937,0.124366516,12.94224758,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.2,-0.416666667,0.2,13.16986515,73.00426795,25.26741086,26.21173728,0.944326421,0.506948661,9.614563643,3.327683937,0.124366516,12.94224758,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.12,-0.083333333,-0.2,13.15561951,77.98856914,20.41674328,20.41674328,0,0.815875735,10.25987942,2.685949062,0,12.94582848,0,0,0,0,0,0
-0.1,-0.2,-1,-0.6,-0.083333333,-0.2,20.03717627,31.60553261,33.11066866,68.00127914,34.89061048,0.479730117,6.33285628,6.634443044,6.991093124,12.96729932,0.006603146,0.004202995,0.003082536,0.002010562,0.001401385,0.001075516
-0.399,-0.6,-1,0.048,-0.25,0.6,18.76968583,44.71086308,24.61269888,55.28913692,30.67643804,0.617771223,8.392088532,4.619726254,5.757871044,13.01181479,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.36,-0.75,-0.6,20.02594714,41.15372807,23.86305378,58.84627193,34.98321815,0.473180539,8.241423829,4.778802536,7.005720775,13.02022637,0.004614827,0.002946687,0.002164336,0.001413671,0.000986139,0.000757154
-0.3505,-0.2,-1,-0.52,-0.416666667,-0.6,17.07930061,55.43533944,20.86280537,42.82653031,21.96372494,0.688352385,9.467968267,3.563221245,3.751250608,13.03118951,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.12,0.25,0.2,13.17818867,78.76755371,20.23252353,20.23252353,0,0.683383466,10.38013684,2.666280123,0,13.04641696,0,0,0,0,0,0
-0.2,-0.2,-1,0.12,0.583333333,0.6,13.7536193,56.12099852,38.81318168,43.32143358,4.508251899,0.971579684,7.718668484,5.338217247,0.620047803,13.05688573,0,0,0,0,0,0
-0.399,-0.6,-1,-0.5192,-0.75,-0.6,22.53412748,32.54546655,25.43936518,66.84034577,41.40098059,0.502022854,7.333836921,5.73253898,9.329349744,13.0663759,0.239665187,0.178922677,0.142744467,0.101640855,0.074739193,0.059097609
0.1495,-0.2,0.818181818,-0.36,-0.75,-0.6,14.08310532,69.83330783,23.19591987,27.78631786,4.59039799,0.617307109,9.83469829,3.266705825,0.646470584,13.10140412,0,0,0,0,0,0
-0.399,-0.6,-1,-0.2792,-0.583333333,-0.2,22.07691194,33.3305076,26.19133084,66.26111733,40.06978649,0.570650702,7.358346812,5.782237045,8.846171478,13.14058386,0.222667489,0.162164164,0.127515567,0.089338694,0.065009653,0.051095216
-0.1,-0.2,-1,-0.5224,-0.083333333,-0.2,20.29236889,32.13103922,32.75003565,67.5006961,34.75066045,0.527599492,6.520149007,6.645758046,7.05173221,13.16590705,0.05275922,0.033419883,0.024455509,0.015916691,0.0110806,0.008498451
-0.2,-0.2,-1,-0.12,-0.083333333,-0.2,14.85041408,55.92756919,32.77750516,43.05493696,10.2774318,0.557014541,8.30547561,4.867595241,1.526241179,13.17307085,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.2,-0.416666667,-0.6,16.52775521,64.17294321,15.57887497,34.03603807,18.4571631,0.575317407,10.60634696,2.57483832,3.050554736,13.18118528,0,0,0,0,0,0
-0.3505,-0.2,-1,0.36,0.25,0.2,14.01037776,80.59089458,13.53570374,17.63118298,4.095479239,1.027579215,11.29108877,1.896403227,0.573792112,13.187492,0,0,0,0,0,0
-0.1,-0.2,-1,-0.3552,0.25,0.2,16.82784503,39.3956272,39.1434816,60.60437281,21.46089121,0.594642274,6.629435094,6.587004423,3.611405515,13.21643952,0,0,0,0,0,0
0.49966667,-0.2,0.818181818,-0.1288,-0.25,0.6,13.25634504,66.35212052,33.64787948,33.64787948,0,0.539321734,8.795866037,4.460479003,0,13.25634504,0,0,0,0,0,0
